Month,method,A_B,A_S,A_I,A_U,jaccard,pct_overlap_bass,pct_overlap_snook,overlap_coef
2017-07-01,KDE95,0.9710310618332982,1.8902181310397848,0.6190250358054451,2.242224157067638,0.27607633868997333,0.637492517115499,0.327488677439004,0.637492517115499
2017-10-01,KDE95,0.4461307607641878,2.7390672040244386,0.431311524828352,2.7538864399602745,0.15661921224121855,0.9667827524144456,0.1574665726326968,0.9667827524144456
2017-11-01,KDE95,0.601845097571979,1.9289781826782728,0.5553205630235994,1.9755027172266524,0.28110341645249515,0.9226968289081804,0.2878832783129613,0.9226968289081804
2017-12-01,KDE95,0.8137438989272398,1.5066045596267748,0.7518281367663432,1.568520321787671,0.4793231724976767,0.9239124714267962,0.49902154613987804,0.9239124714267962
2018-01-01,KDE95,0.8458948819336006,1.506290592457744,0.8047912338268967,1.547394240564448,0.5200944999855566,0.9514080898412027,0.5342868353932665,0.9514080898412027
2018-02-01,KDE95,0.8454931843346719,0.39858109713543516,0.19272346154620776,1.0513508199238994,0.1833103260053174,0.22794206401304584,0.48352383725995324,0.48352383725995324
2018-03-01,KDE95,0.9049815995744186,0.3556931156482152,0.27398539263810856,0.9866893225845252,0.27768152179901334,0.3027524457590678,0.770285902606795,0.770285902606795
2018-04-01,KDE95,0.3203202298349728,0.37320411298948575,0.2814954287081647,0.41202891411629394,0.683193385376623,0.8787937897434375,0.7542666838618021,0.8787937897434375
2018-05-01,KDE95,0.30328364785783724,1.7743568023408762,0.29540685350642,1.7822335966922935,0.1657509173066176,0.9740282919733626,0.16648672528360428,0.9740282919733626
2018-06-01,KDE95,0.286017939170062,1.7280779892460294,0.284076705164264,1.7300192232518272,0.16420436336556987,0.9932128942281351,0.1643888221087801,0.9932128942281351
2018-07-01,KDE95,0.06521220688933782,1.474884324667654,0.06440337898741098,1.475693152569581,0.043642798555558304,0.9875969862007679,0.04366673230588673,0.9875969862007679
2018-08-01,KDE95,0.10870522497500304,3.22748409389362,0.06912893686636043,3.2670603820022626,0.021159369213737584,0.6359302129429082,0.02141883115617888,0.6359302129429082
2018-09-01,KDE95,0.21297742800603633,3.1924195906316712,0.21165478056834938,3.1937422380693583,0.06627171662303477,0.9937897295029336,0.06629917357651288,0.9937897295029336
2018-10-01,KDE95,0.10077265003108295,2.6766061248124604,0.07430396088414369,2.7030748139593994,0.02748868085352955,0.7373425315422877,0.027760513657701463,0.7373425315422877
2018-11-01,KDE95,0.2294398551271723,2.5831074022907563,0.21991337966501576,2.5926338777529128,0.08482238142148286,0.9584794217339604,0.08513520555513555,0.9584794217339604
2018-12-01,KDE95,0.3073987414589307,2.897721301107157,0.30465743312045057,2.900462609445637,0.10503753164350547,0.9910822395515683,0.10513689946788447,0.9910822395515683
2019-01-01,KDE95,0.3027311274551267,2.451535395331648,0.2909854180944815,2.4632811046922933,0.1181291966800641,0.9612008535118799,0.11869517309380574,0.9612008535118799
2019-02-01,KDE95,0.3127193421360059,2.4691992312478463,0.3036840947890605,2.4782344785947914,0.12254050107528787,0.9711074879947278,0.12298889897012856,0.9711074879947278
2019-03-01,KDE95,1.8678032129800313,2.576970511544453,1.6634774727574262,2.781296251767058,0.5980943136498166,0.890606387866413,0.6455166891919365,0.890606387866413
2019-04-01,KDE95,2.3306457102746356,3.2562741788471254,1.8640394112521224,3.722880477869639,0.5006981616339159,0.7997952683389489,0.5724454726082311,0.7997952683389489
2019-05-01,KDE95,0.2242429923234517,2.646902810596267,0.224195921488428,2.6469498814312904,0.08469972290038152,0.999790090051261,0.0847012291463484,0.999790090051261
2019-06-01,KDE95,0.27479921682723046,4.394302855012899,0.27479921682755226,4.394302855012578,0.06253533857232645,1.000000000001171,0.06253533857232187,1.000000000001171
2019-07-01,KDE95,0.4170081316981467,3.251870640343153,0.27863273045293313,3.3902460415883664,0.08218658086608685,0.668170976230801,0.08568382979205177,0.668170976230801
2019-08-01,KDE95,0.26510029927063616,2.290037373774632,0.23680304138736058,2.3183346316579074,0.10214359831997849,0.8932582952145692,0.10340575402795366,0.8932582952145692
2019-09-01,KDE95,0.12033926008061838,1.621140293084137,0.11949316850213981,1.6219863846626155,0.07367088258696773,0.992969114336321,0.07370933225946172,0.992969114336321
2019-10-01,KDE95,0.3966253280136585,1.9393470690166135,0.3775377677345603,1.9584346292957118,0.19277527168232808,0.95187508479428,0.19467261624604346,0.95187508479428
2019-11-01,KDE95,0.157680251599011,2.101343425996046,0.1527646642301131,2.106259013364944,0.07252890706260166,0.9688255991536688,0.07269857099046148,0.9688255991536688
2019-12-01,KDE95,0.24542374943318324,1.638068266481093,0.2353619748478135,1.6481300410664628,0.14280546375789424,0.9590024412526993,0.1436826411108124,0.9590024412526993
2020-01-01,KDE95,0.2488946566882704,1.7555913799933602,0.23417695906851915,1.7703090776131114,0.13228026790906897,0.9408677638339801,0.13338921672616372,0.9408677638339801
2020-02-01,KDE95,0.2320258131728743,2.1637489410354434,0.228374872669705,2.1673998815386124,0.10536813008755186,0.984264938227157,0.10554592001806742,0.984264938227157
2020-03-01,KDE95,0.26499614166804986,2.1975933781341874,0.26283095530706924,2.199758564495168,0.11948172838112688,0.9918293664679357,0.11959944816097844,0.9918293664679357
2020-04-01,KDE95,0.20401965583844447,3.5327667226713135,0.2039567057563044,3.532829672753454,0.05773182537762781,0.9996914508953494,0.05773285409631628,0.9996914508953494
2020-05-01,KDE95,0.21532704816512468,2.8839410296022536,0.21522128606926927,2.884046791698109,0.07462475528788086,0.9995088304197887,0.07462749198410346,0.9995088304197887
2020-06-01,KDE95,0.2472595088000618,3.110262986622339,0.24474203002108663,3.1127804654013143,0.0786248926775931,0.9898184753694919,0.07868853247257712,0.9898184753694919
2020-07-01,KDE95,0.16665275838447627,3.5736561808768794,0.16464664646831254,3.575662292793043,0.04604647558584252,0.9879623239626462,0.04607232429055687,0.9879623239626462
2020-08-01,KDE95,2.410072776917673,1.266977426389691,1.003213752894896,2.673836450412468,0.37519637849956733,0.4162586966265564,0.7918165959385706,0.7918165959385706
2020-12-01,KDE95,0.11529546860566296,1.4173980791104,0.07437143367476574,1.458322114041297,0.05099794685871415,0.6450507949200776,0.052470392595313387,0.6450507949200776
2021-02-01,KDE95,0.11925310266506461,0.3529096053472232,0.11276882457801764,0.3593938834342702,0.3137750244952124,0.9456259171280534,0.3195402529978345,0.9456259171280534
2021-03-01,KDE95,0.2956574274976051,2.0361310976073104,0.2717041189678146,2.060084406137101,0.1318897993491886,0.9189828960749362,0.13344136793897918,0.9189828960749362
2021-04-01,KDE95,0.24968622247246175,3.0722105869850216,0.23515091488092682,3.0867458945765565,0.07618084640335615,0.9417857042827501,0.07654127483223638,0.9417857042827501
2021-05-01,KDE95,0.2616974879510527,1.5086313803984281,0.24400312029580723,1.5263257480536736,0.1598630702567607,0.93238617690302406,0.16173806502113608,0.93238617690302406
2021-06-01,KDE95,0.2613623775851588,2.358499671704245,0.24235080318496488,2.3775112461044388,0.10193466112181702,0.9272597128330017,0.10275634382846571,0.9272597128330017
2021-07-01,KDE95,0.2877442264825907,2.084819307054156,0.2646481624460585,2.107915371090688,0.12554970947866986,0.9197340488152954,0.1269405754017146,0.9197340488152954
2021-08-01,KDE95,0.14502563258309006,2.968400798713232,0.12987502099223522,2.9835514103040865,0.043530344589905436,0.8955314910819331,0.043752521912989166,0.8955314910819331
2021-09-01,KDE95,0.10431441744104825,2.133807218587236,0.08702277825089849,2.1510988577773857,0.04045503438220149,0.8342353855360227,0.04078286805521029,0.8342353855360227
2021-10-01,KDE95,1.3917916601247384,2.9650284625629832,1.3557738709090732,3.001046251778649,0.4517670696029887,0.974121278171449,0.4572549262266226,0.974121278171449
2021-11-01,KDE95,0.2423505209464008,3.071137836025976,0.23073521750550405,3.0827531394668726,0.0748471275729224,0.952072298439723,0.07513020574943433,0.952072298439723
2021-12-01,KDE95,0.29662891132030894,3.2016853320050402,0.27193569491184827,3.2263785484135012,0.08428511745640216,0.9167538447329695,0.0849351721711983,0.9167538447329695
2022-01-01,KDE95,0.3072068387308832,1.4891575847591105,0.29975709017421,1.4966073333157839,0.20029107401878626,0.9757500562570506,0.20129306209235026,0.9757500562570506
2022-02-01,KDE95,0.3342388007715594,1.4018963241200304,0.32620422390594184,1.409930900985648,0.23136185161833142,0.9759615674569486,0.23268783739104248,0.9759615674569486
2022-03-01,KDE95,1.1670880269683308,1.4415064006910554,0.76179040937193,1.846804018287456,0.41249120200547285,0.6527274650831469,0.5284682808253429,0.6527274650831469
2022-04-01,KDE95,0.33765705894263126,2.081161890141086,0.3233664552615695,2.095452493822148,0.15431819915503905,0.9576771659215044,0.1553778477269963,0.9576771659215044
2022-05-01,KDE95,0.2977584506242508,2.602907818734742,0.29760235658153344,2.603063912777459,0.11432771785614472,0.9994757695629121,0.1143345739866409,0.9994757695629121
2022-06-01,KDE95,0.3150306533382429,2.536762865755024,0.31148907891996924,2.5403044401732977,0.12261879875260923,0.98875800059218,0.122789986846981,0.98875800059218
2022-07-01,KDE95,0.25665804530153496,2.476780849617384,0.2425304750184307,2.4909084199004883,0.0973662753238113,0.9449556694530792,0.09792165304245512,0.9449556694530792
2022-08-01,KDE95,0.22151460961041045,1.8750170601573075,0.1702492519987344,1.9262824177689835,0.08838229037874765,0.7685689548791425,0.09079877491058724,0.7685689548791425
2022-09-01,KDE95,0.4934131629766547,2.861544511780587,0.4880527705252613,2.8669049042319807,0.17023681873954813,0.989136097587962,0.17055571510979992,0.989136097587962
2022-10-01,KDE95,0.49758999811124593,1.0195852729131905,0.36730544481252797,1.1498698262119085,0.31943219696664826,0.7381688663492985,0.36024985312219304,0.7381688663492985
2022-11-01,KDE95,0.2639315069549547,1.2744335338882813,0.2215247560572591,1.316840284785977,0.1682244677783859,0.8393266821875375,0.17382213365132487,0.8393266821875375
2022-12-01,KDE95,0.2722133389846566,2.269557828052262,0.21179835566268174,2.329972811374237,0.09090164255511692,0.7780601657974586,0.0933214184035343,0.7780601657974586
2023-01-01,KDE95,0.28690814528027714,2.453914689027533,0.2580836761730963,2.482739158134714,0.10395118445185156,0.8995341555081242,0.10517222841001568,0.8995341555081242
2023-02-01,KDE95,0.2735013384778957,2.546498598993973,0.21119402594308995,2.6088059115287785,0.08095428832393621,0.7721864438340165,0.0829350646517241,0.7721864438340165
2023-03-01,KDE95,0.3507090063138147,2.9456133628650427,0.2748781682772846,3.0214442009015725,0.09097575530114485,0.7837784696961088,0.09331780326048125,0.7837784696961088
2023-04-01,KDE95,2.36785606765196,2.476799495919516,1.817313576251368,3.027341987320108,0.6003000598753321,0.7674932615534662,0.7337346358659069,0.7674932615534662
2023-05-01,KDE95,2.1260607729144665,3.0190733943662913,1.7062343710185512,3.4388997962622065,0.4961570479236074,0.802533207307896,0.5651516701125753,0.802533207307896
2023-06-01,KDE95,0.6225317143849504,2.880094800269747,0.5579231400302695,2.944703374624428,0.18946666915183874,0.8962164129766258,0.1937169359765571,0.8962164129766258
2023-07-01,KDE95,0.15888228900549817,2.558993377460934,0.1511365876704095,2.566739078796023,0.058882723576758306,0.9512488057443543,0.05906095303004228,0.9512488057443543
2023-08-01,KDE95,2.5162648550430435,1.6527205943641625,1.111984716017406,3.0570007333898,0.3637502287362442,0.4419187883933562,0.6728207537373917,0.6728207537373917
2023-09-01,KDE95,0.8677015028667394,1.0685957175222334,0.046397152442546497,1.8899000679464262,0.02455005596828294,0.05347132889508446,0.04341880814395192,0.05347132889508446
2023-10-01,KDE95,0.2670493804974511,2.644189892311373,0.1893581476044559,2.7218811252043684,0.06956885289773197,0.709075404899744,0.07161291560604664,0.709075404899744
2023-11-01,KDE95,0.1712297584005385,2.727412199239347,0.16417366733207892,2.734468290307807,0.06003860710836717,0.9587916777178762,0.06019393305414767,0.9587916777178762
2023-12-01,KDE95,0.19197698275113487,1.9172441419288417,0.17034082022556798,1.9388803044544087,0.0878552532790316,0.8872981426444521,0.08884670267094766,0.8872981426444521
2024-01-01,KDE95,0.23808243137259136,1.8763997316583783,0.2379553569216813,1.8765268061092886,0.1268062657815413,0.9994662585971696,0.12681485341685395,0.9994662585971696
2024-02-01,KDE95,0.30739986435980104,2.004843541985107,0.2915508808710398,2.020692525473869,0.1442826541869198,0.9484418006437031,0.14542325860618482,0.9484418006437031
2024-03-01,KDE95,0.3066637684390851,3.002450226319141,0.2995469773496146,3.0095670174086115,0.09953158564567856,0.9767928532095759,0.0997675081251371,0.9767928532095759
2024-04-01,KDE95,0.45805804158069985,1.5782442647621104,0.443569466954435,1.5927328393883753,0.2784958380871772,0.9683695660570293,0.2810524814555841,0.9683695660570293
2024-05-01,KDE95,0.3225829105255343,2.004763138863637,0.32159053896504697,2.0057555104241245,0.16033386785862322,0.9969236697664157,0.1604132342274283,0.9969236697664157
2024-06-01,KDE95,0.20082606316300208,2.1116514186477926,0.1999034484168508,2.112574033393944,0.09462553513246445,0.9954059013475633,0.09466687856315795,0.9954059013475633
2024-07-01,KDE95,0.11547260410652135,0.3324643031189889,0.11327794853220317,0.3346589586933071,0.33848772187214915,0.9809941449636517,0.34072213909732446,0.9809941449636517
2024-08-01,KDE95,0.15268460229598566,0.2503994173493161,0.13774356544055485,0.26534045420474683,0.5191201087425088,0.9021444426565886,0.5500953911901387,0.9021444426565886
2024-09-01,KDE95,0.5979242442533732,0.7048660955437858,0.2106203518692336,1.0921699879279254,0.19284576045604807,0.3522525702770839,0.2988090265665928,0.3522525702770839
2024-10-01,KDE95,0.19271933151865722,1.49376718580767,0.17218815066696352,1.5142983666593637,0.11370820602997894,0.8934658983615971,0.11527107590990662,0.8934658983615971
2024-11-01,KDE95,1.4761754384939274,1.1482928134675128,0.5377067142667751,2.0867615376946653,0.2576752084767686,0.3642566460903672,0.46826620175655026,0.46826620175655026
2024-12-01,KDE95,0.29467883018642094,1.8172261200103248,0.2681522227461004,1.8437527274506453,0.14543827854664337,0.9099812924344135,0.1475612857383851,0.9099812924344135
2025-01-01,KDE95,0.20006443909892158,1.63278188655236,0.10750016175226061,1.7253461638990208,0.0623064310232832,0.537327684202325,0.06583865404046622,0.537327684202325
2025-02-01,KDE95,0.08783549663244453,1.6803878369140368,0.08781016785193811,1.6804131656945434,0.052255105854068146,0.9997116338897427,0.05225589350444114,0.9997116338897427
2025-03-01,KDE95,1.2477472147087751,1.4957516560287685,0.3534218030678615,2.390077067669682,0.1478704631949156,0.28324791985237996,0.23628374512798397,0.28324791985237996
